0.86076,1
0.8481,1
0.83544,1
0.82278,1
0.81013,1
0.79747,1
0.78481,1
0.77215,1
0.75949,1
0.74684,1
0.73418,1
0.72152,1
0.70886,1
0.6962,1
0.68354,1
0.67089,1
0.65823,1
0.64557,1
0.63291,1
0.62025,1
0.60759,1
0.59494,1
0.58228,1
0.56962,1
0.55696,1
0.5443,1
0.53165,1
0.51899,1
0.50633,1
0.49367,1
0.48101,1
0.46835,1
0.4557,1
0.44304,1
0.43038,1
0.41772,1
0.40506,1
0.39241,1
0.37975,1
0.36709,1
0.35443,1
0.34177,1
0.32911,1
0.31646,1
0.3038,1
0.29114,1
0.27848,1
0.26582,1
0.25316,1
0.24051,1
0.22785,1
0.21519,1
0.20253,1
0.18987,1
0.17722,1
0.16456,1
0.1519,1
0.13924,1
0.12658,1
0.11392,1
0.10127,1
0.088608,1
0.075949,1
0.063291,1
0.050633,1
0.037975,1
0.025316,1
0.012658,1
0,1
0,0.98734
0,0.97468
0,0.96203
0,0.94937
0,0.93671
0,0.92405
0,0.91139
0,0.89873
0,0.88608
0,0.87342
0,0.86076
0,0.8481
0,0.83544
0,0.82278
0,0.81013
0,0.79747
0,0.78481
0,0.77215
0,0.75949
0,0.74684
0,0.73418
0,0.72152
0,0.70886
0,0.6962
0,0.68354
0,0.67089
0,0.65823
0,0.64557
0,0.63291
0,0.62025
0,0.60759
0,0.59494
0,0.58228
0,0.56962
0,0.55696
0,0.5443
0,0.53165
0,0.51899
0,0.50633
0,0.49367
0,0.48101
0,0.46835
0,0.4557
0,0.44304
0,0.43038
0,0.41772
0,0.40506
0,0.39241
0,0.37975
0,0.36709
0,0.35443
0,0.34177
0,0.32911
0,0.31646
0,0.3038
0,0.29114
0,0.27848
0,0.26582
0,0.25316
0,0.24051
0,0.22785
0,0.21519
0,0.20253
0,0.18987
0,0.17722
0,0.16456
0,0.1519
0,0.13924
0,0.12658
0,0.11392
0,0.10127
0,0.088608
0,0.075949
0,0.063291
0,0.050633
0,0.037975
0,0.025316
0,0.012658
0.012658,0.012658
0.012658,0.025316
0.012658,0.037975
0.012658,0.050633
0.012658,0.063291
0.012658,0.075949
0.012658,0.088608
0.012658,0.10127
0.012658,0.11392
0.012658,0.12658
0.012658,0.13924
0.012658,0.1519
0.012658,0.16456
0.012658,0.17722
0.012658,0.18987
0.012658,0.20253
0.012658,0.21519
0.012658,0.22785
0.012658,0.24051
0.012658,0.25316
0.012658,0.26582
0.012658,0.27848
0.012658,0.29114
0.012658,0.3038
0.012658,0.31646
0.012658,0.32911
0.012658,0.34177
0.012658,0.35443
0.012658,0.36709
0.012658,0.37975
0.012658,0.39241
0.012658,0.40506
0.012658,0.41772
0.012658,0.43038
0.012658,0.44304
0.012658,0.4557
0.012658,0.46835
0.012658,0.48101
0.012658,0.49367
0.012658,0.50633
0.012658,0.51899
0.012658,0.53165
0.012658,0.5443
0.012658,0.55696
0.012658,0.56962
0.012658,0.58228
0.012658,0.59494
0.012658,0.60759
0.012658,0.62025
0.012658,0.63291
0.012658,0.64557
0.012658,0.65823
0.012658,0.67089
0.012658,0.68354
0.012658,0.6962
0.012658,0.70886
0.012658,0.72152
0.012658,0.73418
0.012658,0.74684
0.012658,0.75949
0.012658,0.77215
0.012658,0.78481
0.012658,0.79747
0.012658,0.81013
0.012658,0.82278
0.012658,0.83544
0.012658,0.8481
0.012658,0.86076
0.012658,0.87342
0.012658,0.88608
0.012658,0.89873
0.012658,0.91139
0.012658,0.92405
0.012658,0.93671
0.012658,0.94937
0.012658,0.96203
0.012658,0.97468
0.012658,0.98734
0.025316,0.012658
0.025316,0.025316
0.025316,0.037975
0.025316,0.050633
0.025316,0.063291
0.025316,0.075949
0.025316,0.088608
0.025316,0.10127
0.025316,0.11392
0.025316,0.12658
0.025316,0.13924
0.025316,0.1519
0.025316,0.16456
0.025316,0.17722
0.025316,0.18987
0.025316,0.20253
0.025316,0.21519
0.025316,0.22785
0.025316,0.24051
0.025316,0.25316
0.025316,0.26582
0.025316,0.27848
0.025316,0.29114
0.025316,0.3038
0.025316,0.31646
0.025316,0.32911
0.025316,0.34177
0.025316,0.35443
0.025316,0.36709
0.025316,0.37975
0.025316,0.39241
0.025316,0.40506
0.025316,0.41772
0.025316,0.43038
0.025316,0.44304
0.025316,0.4557
0.025316,0.46835
0.025316,0.48101
0.025316,0.49367
0.025316,0.50633
0.025316,0.51899
0.025316,0.53165
0.025316,0.5443
0.025316,0.55696
0.025316,0.56962
0.025316,0.58228
0.025316,0.59494
0.025316,0.60759
0.025316,0.62025
0.025316,0.63291
0.025316,0.64557
0.025316,0.65823
0.025316,0.67089
0.025316,0.68354
0.025316,0.6962
0.025316,0.70886
0.025316,0.72152
0.025316,0.73418
0.025316,0.74684
0.025316,0.75949
0.025316,0.77215
0.025316,0.78481
0.025316,0.79747
0.025316,0.81013
0.025316,0.82278
0.025316,0.83544
0.025316,0.8481
0.025316,0.86076
0.025316,0.87342
0.025316,0.88608
0.025316,0.89873
0.025316,0.91139
0.025316,0.92405
0.025316,0.93671
0.025316,0.94937
0.025316,0.96203
0.025316,0.97468
0.025316,0.98734
0.037975,0.012658
0.037975,0.025316
0.037975,0.037975
0.037975,0.050633
0.037975,0.063291
0.037975,0.075949
0.037975,0.088608
0.037975,0.10127
0.037975,0.11392
0.037975,0.12658
0.037975,0.13924
0.037975,0.1519
0.037975,0.16456
0.037975,0.17722
0.037975,0.18987
0.037975,0.20253
0.037975,0.21519
0.037975,0.22785
0.037975,0.24051
0.037975,0.25316
0.037975,0.26582
0.037975,0.27848
0.037975,0.29114
0.037975,0.3038
0.037975,0.31646
0.037975,0.32911
0.037975,0.34177
0.037975,0.35443
0.037975,0.36709
0.037975,0.37975
0.037975,0.39241
0.037975,0.40506
0.037975,0.41772
0.037975,0.43038
0.037975,0.44304
0.037975,0.4557
0.037975,0.46835
0.037975,0.48101
0.037975,0.49367
0.037975,0.50633
0.037975,0.51899
0.037975,0.53165
0.037975,0.5443
0.037975,0.55696
0.037975,0.56962
0.037975,0.58228
0.037975,0.59494
0.037975,0.60759
0.037975,0.62025
0.037975,0.63291
0.037975,0.64557
0.037975,0.65823
0.037975,0.67089
0.037975,0.68354
0.037975,0.6962
0.037975,0.70886
0.037975,0.72152
0.037975,0.73418
0.037975,0.74684
0.037975,0.75949
0.037975,0.77215
0.037975,0.78481
0.037975,0.79747
0.037975,0.81013
0.037975,0.82278
0.037975,0.83544
0.037975,0.8481
0.037975,0.86076
0.037975,0.87342
0.037975,0.88608
0.037975,0.89873
0.037975,0.91139
0.037975,0.92405
0.037975,0.93671
0.037975,0.94937
0.037975,0.96203
0.037975,0.97468
0.037975,0.98734
0.050633,0.012658
0.050633,0.025316
0.050633,0.037975
0.050633,0.050633
0.050633,0.063291
0.050633,0.075949
0.050633,0.088608
0.050633,0.10127
0.050633,0.11392
0.050633,0.12658
0.050633,0.13924
0.050633,0.1519
0.050633,0.16456
0.050633,0.17722
0.050633,0.18987
0.050633,0.20253
0.050633,0.21519
0.050633,0.22785
0.050633,0.24051
0.050633,0.25316
0.050633,0.26582
0.050633,0.27848
0.050633,0.29114
0.050633,0.3038
0.050633,0.31646
0.050633,0.32911
0.050633,0.34177
0.050633,0.35443
0.050633,0.36709
0.050633,0.37975
0.050633,0.39241
0.050633,0.40506
0.050633,0.41772
0.050633,0.43038
0.050633,0.44304
0.050633,0.4557
0.050633,0.46835
0.050633,0.48101
0.050633,0.49367
0.050633,0.50633
0.050633,0.51899
0.050633,0.53165
0.050633,0.5443
0.050633,0.55696
0.050633,0.56962
0.050633,0.58228
0.050633,0.59494
0.050633,0.60759
0.050633,0.62025
0.050633,0.63291
0.050633,0.64557
0.050633,0.65823
0.050633,0.67089
0.050633,0.68354
0.050633,0.6962
0.050633,0.70886
0.050633,0.72152
0.050633,0.73418
0.050633,0.74684
0.050633,0.75949
0.050633,0.77215
0.050633,0.78481
0.050633,0.79747
0.050633,0.81013
0.050633,0.82278
0.050633,0.83544
0.050633,0.8481
0.050633,0.86076
0.050633,0.87342
0.050633,0.88608
0.050633,0.89873
0.050633,0.91139
0.050633,0.92405
0.050633,0.93671
0.050633,0.94937
0.050633,0.96203
0.050633,0.97468
0.050633,0.98734
0.063291,0.012658
0.063291,0.025316
0.063291,0.037975
0.063291,0.050633
0.063291,0.063291
0.063291,0.075949
0.063291,0.088608
0.063291,0.10127
0.063291,0.11392
0.063291,0.12658
0.063291,0.13924
0.063291,0.1519
0.063291,0.16456
0.063291,0.17722
0.063291,0.18987
0.063291,0.20253
0.063291,0.21519
0.063291,0.22785
0.063291,0.24051
0.063291,0.25316
0.063291,0.26582
0.063291,0.27848
0.063291,0.29114
0.063291,0.3038
0.063291,0.31646
0.063291,0.32911
0.063291,0.34177
0.063291,0.35443
0.063291,0.36709
0.063291,0.37975
0.063291,0.39241
0.063291,0.40506
0.063291,0.41772
0.063291,0.43038
0.063291,0.44304
0.063291,0.4557
0.063291,0.46835
0.063291,0.48101
0.063291,0.49367
0.063291,0.50633
0.063291,0.51899
0.063291,0.53165
0.063291,0.5443
0.063291,0.55696
0.063291,0.56962
0.063291,0.58228
0.063291,0.59494
0.063291,0.60759
0.063291,0.62025
0.063291,0.63291
0.063291,0.64557
0.063291,0.65823
0.063291,0.67089
0.063291,0.68354
0.063291,0.6962
0.063291,0.70886
0.063291,0.72152
0.063291,0.73418
0.063291,0.74684
0.063291,0.75949
0.063291,0.77215
0.063291,0.78481
0.063291,0.79747
0.063291,0.81013
0.063291,0.82278
0.063291,0.83544
0.063291,0.8481
0.063291,0.86076
0.063291,0.87342
0.063291,0.88608
0.063291,0.89873
0.063291,0.91139
0.063291,0.92405
0.063291,0.93671
0.063291,0.94937
0.063291,0.96203
0.063291,0.97468
0.063291,0.98734
0.075949,0.012658
0.075949,0.025316
0.075949,0.037975
0.075949,0.050633
0.075949,0.063291
0.075949,0.075949
0.075949,0.088608
0.075949,0.10127
0.075949,0.11392
0.075949,0.12658
0.075949,0.13924
0.075949,0.1519
0.075949,0.16456
0.075949,0.17722
0.075949,0.18987
0.075949,0.20253
0.075949,0.21519
0.075949,0.22785
0.075949,0.24051
0.075949,0.25316
0.075949,0.26582
0.075949,0.27848
0.075949,0.29114
0.075949,0.3038
0.075949,0.31646
0.075949,0.32911
0.075949,0.34177
0.075949,0.35443
0.075949,0.36709
0.075949,0.37975
0.075949,0.39241
0.075949,0.40506
0.075949,0.41772
0.075949,0.43038
0.075949,0.44304
0.075949,0.4557
0.075949,0.46835
0.075949,0.48101
0.075949,0.49367
0.075949,0.50633
0.075949,0.51899
0.075949,0.53165
0.075949,0.5443
0.075949,0.55696
0.075949,0.56962
0.075949,0.58228
0.075949,0.59494
0.075949,0.60759
0.075949,0.62025
0.075949,0.63291
0.075949,0.64557
0.075949,0.65823
0.075949,0.67089
0.075949,0.68354
0.075949,0.6962
0.075949,0.70886
0.075949,0.72152
0.075949,0.73418
0.075949,0.74684
0.075949,0.75949
0.075949,0.77215
0.075949,0.78481
0.075949,0.79747
0.075949,0.81013
0.075949,0.82278
0.075949,0.83544
0.075949,0.8481
0.075949,0.86076
0.075949,0.87342
0.075949,0.88608
0.075949,0.89873
0.075949,0.91139
0.075949,0.92405
0.075949,0.93671
0.075949,0.94937
0.075949,0.96203
0.075949,0.97468
0.075949,0.98734
0.088608,0.012658
0.088608,0.025316
0.088608,0.037975
0.088608,0.050633
0.088608,0.063291
0.088608,0.075949
0.088608,0.088608
0.088608,0.10127
0.088608,0.11392
0.088608,0.12658
0.088608,0.13924
0.088608,0.1519
0.088608,0.16456
0.088608,0.17722
0.088608,0.18987
0.088608,0.20253
0.088608,0.21519
0.088608,0.22785
0.088608,0.24051
0.088608,0.25316
0.088608,0.26582
0.088608,0.27848
0.088608,0.29114
0.088608,0.3038
0.088608,0.31646
0.088608,0.32911
0.088608,0.34177
0.088608,0.35443
0.088608,0.36709
0.088608,0.37975
0.088608,0.39241
0.088608,0.40506
0.088608,0.41772
0.088608,0.43038
0.088608,0.44304
0.088608,0.4557
0.088608,0.46835
0.088608,0.48101
0.088608,0.49367
0.088608,0.50633
0.088608,0.51899
0.088608,0.53165
0.088608,0.5443
0.088608,0.55696
0.088608,0.56962
0.088608,0.58228
0.088608,0.59494
0.088608,0.60759
0.088608,0.62025
0.088608,0.63291
0.088608,0.64557
0.088608,0.65823
0.088608,0.67089
0.088608,0.68354
0.088608,0.6962
0.088608,0.70886
0.088608,0.72152
0.088608,0.73418
0.088608,0.74684
0.088608,0.75949
0.088608,0.77215
0.088608,0.78481
0.088608,0.79747
0.088608,0.81013
0.088608,0.82278
0.088608,0.83544
0.088608,0.8481
0.088608,0.86076
0.088608,0.87342
0.088608,0.88608
0.088608,0.89873
0.088608,0.91139
0.088608,0.92405
0.088608,0.93671
0.088608,0.94937
0.088608,0.96203
0.088608,0.97468
0.088608,0.98734
0.10127,0.012658
0.10127,0.025316
0.10127,0.037975
0.10127,0.050633
0.10127,0.063291
0.10127,0.075949
0.10127,0.088608
0.10127,0.10127
0.10127,0.11392
0.10127,0.12658
0.10127,0.13924
0.10127,0.1519
0.10127,0.16456
0.10127,0.17722
0.10127,0.18987
0.10127,0.20253
0.10127,0.21519
0.10127,0.22785
0.10127,0.24051
0.10127,0.25316
0.10127,0.26582
0.10127,0.27848
0.10127,0.29114
0.10127,0.3038
0.10127,0.31646
0.10127,0.32911
0.10127,0.34177
0.10127,0.35443
0.10127,0.36709
0.10127,0.37975
0.10127,0.39241
0.10127,0.40506
0.10127,0.41772
0.10127,0.43038
0.10127,0.44304
0.10127,0.4557
0.10127,0.46835
0.10127,0.48101
0.10127,0.49367
0.10127,0.50633
0.10127,0.51899
0.10127,0.53165
0.10127,0.5443
0.10127,0.55696
0.10127,0.56962
0.10127,0.58228
0.10127,0.59494
0.10127,0.60759
0.10127,0.62025
0.10127,0.63291
0.10127,0.64557
0.10127,0.65823
0.10127,0.67089
0.10127,0.68354
0.10127,0.6962
0.10127,0.70886
0.10127,0.72152
0.10127,0.73418
0.10127,0.74684
0.10127,0.75949
0.10127,0.77215
0.10127,0.78481
0.10127,0.79747
0.10127,0.81013
0.10127,0.82278
0.10127,0.83544
0.10127,0.8481
0.10127,0.86076
0.10127,0.87342
0.10127,0.88608
0.10127,0.89873
0.10127,0.91139
0.10127,0.92405
0.10127,0.93671
0.10127,0.94937
0.10127,0.96203
0.10127,0.97468
0.10127,0.98734
0.11392,0.012658
0.11392,0.025316
0.11392,0.037975
0.11392,0.050633
0.11392,0.063291
0.11392,0.075949
0.11392,0.088608
0.11392,0.10127
0.11392,0.11392
0.11392,0.12658
0.11392,0.13924
0.11392,0.1519
0.11392,0.16456
0.11392,0.17722
0.11392,0.18987
0.11392,0.20253
0.11392,0.21519
0.11392,0.22785
0.11392,0.24051
0.11392,0.25316
0.11392,0.26582
0.11392,0.27848
0.11392,0.29114
0.11392,0.3038
0.11392,0.31646
0.11392,0.32911
0.11392,0.34177
0.11392,0.35443
0.11392,0.36709
0.11392,0.37975
0.11392,0.39241
0.11392,0.40506
0.11392,0.41772
0.11392,0.43038
0.11392,0.44304
0.11392,0.4557
0.11392,0.46835
0.11392,0.48101
0.11392,0.49367
0.11392,0.50633
0.11392,0.51899
0.11392,0.53165
0.11392,0.5443
0.11392,0.55696
0.11392,0.56962
0.11392,0.58228
0.11392,0.59494
0.11392,0.60759
0.11392,0.62025
0.11392,0.63291
0.11392,0.64557
0.11392,0.65823
0.11392,0.67089
0.11392,0.68354
0.11392,0.6962
0.11392,0.70886
0.11392,0.72152
0.11392,0.73418
0.11392,0.74684
0.11392,0.75949
0.11392,0.77215
0.11392,0.78481
0.11392,0.79747
0.11392,0.81013
0.11392,0.82278
0.11392,0.83544
0.11392,0.8481
0.11392,0.86076
0.11392,0.87342
0.11392,0.88608
0.11392,0.89873
0.11392,0.91139
0.11392,0.92405
0.11392,0.93671
0.11392,0.94937
0.11392,0.96203
0.11392,0.97468
0.11392,0.98734
0.12658,0.012658
0.12658,0.025316
0.12658,0.037975
0.12658,0.050633
0.12658,0.063291
0.12658,0.075949
0.12658,0.088608
0.12658,0.10127
0.12658,0.11392
0.12658,0.12658
0.12658,0.13924
0.12658,0.1519
0.12658,0.16456
0.12658,0.17722
0.12658,0.22785
0.12658,0.24051
0.12658,0.25316
0.12658,0.26582
0.12658,0.27848
0.12658,0.29114
0.12658,0.3038
0.12658,0.31646
0.12658,0.32911
0.12658,0.34177
0.12658,0.35443
0.12658,0.36709
0.12658,0.37975
0.12658,0.39241
0.12658,0.40506
0.12658,0.41772
0.12658,0.43038
0.12658,0.44304
0.12658,0.4557
0.12658,0.46835
0.12658,0.48101
0.12658,0.49367
0.12658,0.50633
0.12658,0.51899
0.12658,0.53165
0.12658,0.5443
0.12658,0.55696
0.12658,0.56962
0.12658,0.58228
0.12658,0.59494
0.12658,0.60759
0.12658,0.62025
0.12658,0.63291
0.12658,0.64557
0.12658,0.65823
0.12658,0.67089
0.12658,0.68354
0.12658,0.6962
0.12658,0.70886
0.12658,0.72152
0.12658,0.73418
0.12658,0.74684
0.12658,0.75949
0.12658,0.77215
0.12658,0.78481
0.12658,0.79747
0.12658,0.81013
0.12658,0.82278
0.12658,0.83544
0.12658,0.8481
0.12658,0.86076
0.12658,0.87342
0.12658,0.88608
0.12658,0.89873
0.12658,0.91139
0.12658,0.92405
0.12658,0.93671
0.12658,0.94937
0.12658,0.96203
0.12658,0.97468
0.12658,0.98734
0.13924,0.012658
0.13924,0.025316
0.13924,0.037975
0.13924,0.050633
0.13924,0.063291
0.13924,0.075949
0.13924,0.088608
0.13924,0.10127
0.13924,0.11392
0.13924,0.12658
0.13924,0.13924
0.13924,0.1519
0.13924,0.25316
0.13924,0.26582
0.13924,0.27848
0.13924,0.29114
0.13924,0.3038
0.13924,0.31646
0.13924,0.32911
0.13924,0.34177
0.13924,0.35443
0.13924,0.36709
0.13924,0.37975
0.13924,0.39241
0.13924,0.40506
0.13924,0.41772
0.13924,0.43038
0.13924,0.44304
0.13924,0.4557
0.13924,0.46835
0.13924,0.48101
0.13924,0.49367
0.13924,0.50633
0.13924,0.51899
0.13924,0.53165
0.13924,0.5443
0.13924,0.55696
0.13924,0.56962
0.13924,0.58228
0.13924,0.59494
0.13924,0.60759
0.13924,0.62025
0.13924,0.63291
0.13924,0.64557
0.13924,0.65823
0.13924,0.67089
0.13924,0.68354
0.13924,0.6962
0.13924,0.70886
0.13924,0.72152
0.13924,0.73418
0.13924,0.74684
0.13924,0.75949
0.13924,0.77215
0.13924,0.78481
0.13924,0.79747
0.13924,0.81013
0.13924,0.82278
0.13924,0.83544
0.13924,0.8481
0.13924,0.86076
0.13924,0.87342
0.13924,0.88608
0.13924,0.89873
0.13924,0.91139
0.13924,0.92405
0.13924,0.93671
0.13924,0.94937
0.13924,0.96203
0.13924,0.97468
0.13924,0.98734
0.1519,0.012658
0.1519,0.025316
0.1519,0.037975
0.1519,0.050633
0.1519,0.063291
0.1519,0.075949
0.1519,0.088608
0.1519,0.10127
0.1519,0.11392
0.1519,0.12658
0.1519,0.13924
0.1519,0.26582
0.1519,0.27848
0.1519,0.29114
0.1519,0.3038
0.1519,0.31646
0.1519,0.32911
0.1519,0.34177
0.1519,0.35443
0.1519,0.36709
0.1519,0.37975
0.1519,0.39241
0.1519,0.40506
0.1519,0.41772
0.1519,0.43038
0.1519,0.44304
0.1519,0.4557
0.1519,0.46835
0.1519,0.48101
0.1519,0.49367
0.1519,0.50633
0.1519,0.51899
0.1519,0.53165
0.1519,0.5443
0.1519,0.55696
0.1519,0.56962
0.1519,0.58228
0.1519,0.59494
0.1519,0.60759
0.1519,0.62025
0.1519,0.63291
0.1519,0.64557
0.1519,0.65823
0.1519,0.67089
0.1519,0.68354
0.1519,0.6962
0.1519,0.70886
0.1519,0.72152
0.1519,0.73418
0.1519,0.74684
0.1519,0.75949
0.1519,0.77215
0.1519,0.78481
0.1519,0.79747
0.1519,0.81013
0.1519,0.82278
0.1519,0.83544
0.1519,0.8481
0.1519,0.86076
0.1519,0.87342
0.1519,0.88608
0.1519,0.89873
0.1519,0.91139
0.1519,0.92405
0.1519,0.93671
0.1519,0.94937
0.1519,0.96203
0.1519,0.97468
0.1519,0.98734
0.16456,0.012658
0.16456,0.025316
0.16456,0.037975
0.16456,0.050633
0.16456,0.063291
0.16456,0.075949
0.16456,0.088608
0.16456,0.10127
0.16456,0.11392
0.16456,0.12658
0.16456,0.27848
0.16456,0.29114
0.16456,0.3038
0.16456,0.31646
0.16456,0.32911
0.16456,0.34177
0.16456,0.35443
0.16456,0.36709
0.16456,0.37975
0.16456,0.39241
0.16456,0.40506
0.16456,0.41772
0.16456,0.43038
0.16456,0.44304
0.16456,0.4557
0.16456,0.46835
0.16456,0.48101
0.16456,0.49367
0.16456,0.50633
0.16456,0.51899
0.16456,0.53165
0.16456,0.5443
0.16456,0.55696
0.16456,0.56962
0.16456,0.58228
0.16456,0.59494
0.16456,0.60759
0.16456,0.62025
0.16456,0.63291
0.16456,0.64557
0.16456,0.65823
0.16456,0.67089
0.16456,0.68354
0.16456,0.6962
0.16456,0.70886
0.16456,0.72152
0.16456,0.73418
0.16456,0.74684
0.16456,0.75949
0.16456,0.77215
0.16456,0.78481
0.16456,0.79747
0.16456,0.81013
0.16456,0.82278
0.16456,0.83544
0.16456,0.8481
0.16456,0.86076
0.16456,0.87342
0.16456,0.88608
0.16456,0.89873
0.16456,0.91139
0.16456,0.92405
0.16456,0.93671
0.16456,0.94937
0.16456,0.96203
0.16456,0.97468
0.16456,0.98734
0.17722,0.012658
0.17722,0.025316
0.17722,0.037975
0.17722,0.050633
0.17722,0.063291
0.17722,0.075949
0.17722,0.088608
0.17722,0.10127
0.17722,0.11392
0.17722,0.12658
0.17722,0.27848
0.17722,0.29114
0.17722,0.3038
0.17722,0.31646
0.17722,0.32911
0.17722,0.34177
0.17722,0.35443
0.17722,0.36709
0.17722,0.37975
0.17722,0.39241
0.17722,0.40506
0.17722,0.41772
0.17722,0.43038
0.17722,0.44304
0.17722,0.4557
0.17722,0.46835
0.17722,0.48101
0.17722,0.49367
0.17722,0.50633
0.17722,0.51899
0.17722,0.53165
0.17722,0.5443
0.17722,0.55696
0.17722,0.56962
0.17722,0.58228
0.17722,0.59494
0.17722,0.60759
0.17722,0.62025
0.17722,0.63291
0.17722,0.64557
0.17722,0.65823
0.17722,0.67089
0.17722,0.68354
0.17722,0.6962
0.17722,0.70886
0.17722,0.72152
0.17722,0.73418
0.17722,0.74684
0.17722,0.75949
0.17722,0.77215
0.17722,0.78481
0.17722,0.79747
0.17722,0.81013
0.17722,0.82278
0.17722,0.83544
0.17722,0.8481
0.17722,0.86076
0.17722,0.87342
0.17722,0.88608
0.17722,0.89873
0.17722,0.91139
0.17722,0.92405
0.17722,0.93671
0.17722,0.94937
0.17722,0.96203
0.17722,0.97468
0.17722,0.98734
0.18987,0.012658
0.18987,0.025316
0.18987,0.037975
0.18987,0.050633
0.18987,0.063291
0.18987,0.075949
0.18987,0.088608
0.18987,0.10127
0.18987,0.11392
0.18987,0.27848
0.18987,0.29114
0.18987,0.3038
0.18987,0.31646
0.18987,0.32911
0.18987,0.34177
0.18987,0.35443
0.18987,0.36709
0.18987,0.37975
0.18987,0.39241
0.18987,0.40506
0.18987,0.41772
0.18987,0.43038
0.18987,0.44304
0.18987,0.4557
0.18987,0.46835
0.18987,0.48101
0.18987,0.49367
0.18987,0.50633
0.18987,0.51899
0.18987,0.53165
0.18987,0.5443
0.18987,0.55696
0.18987,0.56962
0.18987,0.58228
0.18987,0.59494
0.18987,0.60759
0.18987,0.62025
0.18987,0.63291
0.18987,0.64557
0.18987,0.65823
0.18987,0.67089
0.18987,0.68354
0.18987,0.6962
0.18987,0.70886
0.18987,0.72152
0.18987,0.73418
0.18987,0.74684
0.18987,0.75949
0.18987,0.77215
0.18987,0.78481
0.18987,0.79747
0.18987,0.81013
0.18987,0.82278
0.18987,0.83544
0.18987,0.8481
0.18987,0.86076
0.18987,0.87342
0.18987,0.88608
0.18987,0.89873
0.18987,0.91139
0.18987,0.92405
0.18987,0.93671
0.18987,0.94937
0.18987,0.96203
0.18987,0.97468
0.18987,0.98734
0.20253,0.012658
0.20253,0.025316
0.20253,0.037975
0.20253,0.050633
0.20253,0.063291
0.20253,0.075949
0.20253,0.088608
0.20253,0.10127
0.20253,0.11392
0.20253,0.27848
0.20253,0.29114
0.20253,0.3038
0.20253,0.31646
0.20253,0.32911
0.20253,0.34177
0.20253,0.35443
0.20253,0.36709
0.20253,0.37975
0.20253,0.39241
0.20253,0.40506
0.20253,0.41772
0.20253,0.43038
0.20253,0.44304
0.20253,0.4557
0.20253,0.46835
0.20253,0.48101
0.20253,0.49367
0.20253,0.50633
0.20253,0.51899
0.20253,0.53165
0.20253,0.5443
0.20253,0.55696
0.20253,0.56962
0.20253,0.58228
0.20253,0.59494
0.20253,0.60759
0.20253,0.62025
0.20253,0.63291
0.20253,0.64557
0.20253,0.65823
0.20253,0.67089
0.20253,0.68354
0.20253,0.6962
0.20253,0.70886
0.20253,0.72152
0.20253,0.73418
0.20253,0.74684
0.20253,0.75949
0.20253,0.77215
0.20253,0.78481
0.20253,0.79747
0.20253,0.81013
0.20253,0.82278
0.20253,0.83544
0.20253,0.8481
0.20253,0.86076
0.20253,0.87342
0.20253,0.88608
0.20253,0.89873
0.20253,0.91139
0.20253,0.92405
0.20253,0.93671
0.20253,0.94937
